ID,NAME,MONTH,YEAR,RAIN,TMEAN
144,Felixton - Sugar Mill (THS),8,1999,57.8,
144,Felixton - Sugar Mill (THS),9,1999,101,
144,Felixton - Sugar Mill (THS),10,1999,225.6,
144,Felixton - Sugar Mill (THS),11,1999,46.2,
144,Felixton - Sugar Mill (THS),12,1999,122.1,
144,Felixton - Sugar Mill (THS),1,2000,235.9,
144,Felixton - Sugar Mill (THS),2,2000,138.2,
144,Felixton - Sugar Mill (THS),3,2000,211.8,
144,Felixton - Sugar Mill (THS),4,2000,131.4,
144,Felixton - Sugar Mill (THS),5,2000,144.2,
144,Felixton - Sugar Mill (THS),6,2000,26.8,
144,Felixton - Sugar Mill (THS),7,2000,8.8,
144,Felixton - Sugar Mill (THS),8,2000,2.6,
144,Felixton - Sugar Mill (THS),9,2000,115.4,
144,Felixton - Sugar Mill (THS),10,2000,93.6,
144,Felixton - Sugar Mill (THS),11,2000,411.8,
144,Felixton - Sugar Mill (THS),12,2000,161,
144,Felixton - Sugar Mill (THS),1,2001,185.8,
144,Felixton - Sugar Mill (THS),2,2001,153.6,
144,Felixton - Sugar Mill (THS),3,2001,70.2,
144,Felixton - Sugar Mill (THS),4,2001,111.4,
144,Felixton - Sugar Mill (THS),5,2001,0,
144,Felixton - Sugar Mill (THS),6,2001,6.8,
144,Felixton - Sugar Mill (THS),7,2001,35.2,
144,Felixton - Sugar Mill (THS),8,2001,12.6,
144,Felixton - Sugar Mill (THS),9,2001,181.6,
144,Felixton - Sugar Mill (THS),10,2001,117.8,
144,Felixton - Sugar Mill (THS),11,2001,87.5,
144,Felixton - Sugar Mill (THS),12,2001,108.8,
144,Felixton - Sugar Mill (THS),1,2002,172.2,
144,Felixton - Sugar Mill (THS),2,2002,82,
144,Felixton - Sugar Mill (THS),3,2002,59.4,
144,Felixton - Sugar Mill (THS),4,2002,60,
144,Felixton - Sugar Mill (THS),5,2002,42.4,
144,Felixton - Sugar Mill (THS),6,2002,60.4,
144,Felixton - Sugar Mill (THS),7,2002,227.2,
144,Felixton - Sugar Mill (THS),8,2002,54.8,
144,Felixton - Sugar Mill (THS),9,2002,56.8,
144,Felixton - Sugar Mill (THS),10,2002,85.8,
144,Felixton - Sugar Mill (THS),11,2002,168.8,
144,Felixton - Sugar Mill (THS),12,2002,99.2,
144,Felixton - Sugar Mill (THS),1,2003,60.4,
144,Felixton - Sugar Mill (THS),2,2003,59.8,
144,Felixton - Sugar Mill (THS),3,2003,54.2,
144,Felixton - Sugar Mill (THS),4,2003,171.2,
144,Felixton - Sugar Mill (THS),5,2003,55.2,
144,Felixton - Sugar Mill (THS),6,2003,120.2,
144,Felixton - Sugar Mill (THS),7,2003,58.2,
144,Felixton - Sugar Mill (THS),8,2003,39.6,
144,Felixton - Sugar Mill (THS),9,2003,91.8,
144,Felixton - Sugar Mill (THS),10,2003,30.8,
144,Felixton - Sugar Mill (THS),11,2003,100.8,
144,Felixton - Sugar Mill (THS),12,2003,36.7,
144,Felixton - Sugar Mill (THS),1,2004,252,
144,Felixton - Sugar Mill (THS),2,2004,225.4,
144,Felixton - Sugar Mill (THS),3,2004,159.8,
144,Felixton - Sugar Mill (THS),4,2004,67.3,
144,Felixton - Sugar Mill (THS),5,2004,35.6,
144,Felixton - Sugar Mill (THS),6,2004,12.8,
144,Felixton - Sugar Mill (THS),7,2004,118.8,
144,Felixton - Sugar Mill (THS),8,2004,14,
144,Felixton - Sugar Mill (THS),9,2004,90.8,
144,Felixton - Sugar Mill (THS),10,2004,39.2,
144,Felixton - Sugar Mill (THS),11,2004,101.6,
144,Felixton - Sugar Mill (THS),12,2004,53.1,
144,Felixton - Sugar Mill (THS),1,2005,135.2,
144,Felixton - Sugar Mill (THS),2,2005,131.9,
144,Felixton - Sugar Mill (THS),3,2005,114.4,
144,Felixton - Sugar Mill (THS),4,2005,23.4,
144,Felixton - Sugar Mill (THS),5,2005,19.8,
144,Felixton - Sugar Mill (THS),6,2005,138.2,
144,Felixton - Sugar Mill (THS),7,2005,31.4,
144,Felixton - Sugar Mill (THS),8,2005,18.4,
144,Felixton - Sugar Mill (THS),9,2005,27.8,
144,Felixton - Sugar Mill (THS),10,2005,95.4,
144,Felixton - Sugar Mill (THS),11,2005,87,
144,Felixton - Sugar Mill (THS),12,2005,65.6,
144,Felixton - Sugar Mill (THS),1,2006,43.2,
144,Felixton - Sugar Mill (THS),2,2006,174.6,
144,Felixton - Sugar Mill (THS),3,2006,87.7,
144,Felixton - Sugar Mill (THS),4,2006,118.4,
144,Felixton - Sugar Mill (THS),5,2006,106.6,
144,Felixton - Sugar Mill (THS),6,2006,80.8,
144,Felixton - Sugar Mill (THS),7,2006,4,
144,Felixton - Sugar Mill (THS),8,2006,109.8,
144,Felixton - Sugar Mill (THS),9,2006,17.6,
144,Felixton - Sugar Mill (THS),10,2006,148.4,
144,Felixton - Sugar Mill (THS),11,2006,112.6,
144,Felixton - Sugar Mill (THS),12,2006,90,
144,Felixton - Sugar Mill (THS),1,2007,69.2,
144,Felixton - Sugar Mill (THS),2,2007,7.4,
144,Felixton - Sugar Mill (THS),3,2007,44.2,
144,Felixton - Sugar Mill (THS),4,2007,129.5,
144,Felixton - Sugar Mill (THS),5,2007,1.3,
144,Felixton - Sugar Mill (THS),6,2007,220.8,
144,Felixton - Sugar Mill (THS),7,2007,9.6,
144,Felixton - Sugar Mill (THS),8,2007,25.7,
144,Felixton - Sugar Mill (THS),9,2007,21.8,
144,Felixton - Sugar Mill (THS),10,2007,119.3,
144,Felixton - Sugar Mill (THS),11,2007,111.5,
144,Felixton - Sugar Mill (THS),12,2007,51.3,
144,Felixton - Sugar Mill (THS),1,2008,46.2,
144,Felixton - Sugar Mill (THS),2,2008,86.2,
144,Felixton - Sugar Mill (THS),3,2008,66.2,
144,Felixton - Sugar Mill (THS),4,2008,97.9,
144,Felixton - Sugar Mill (THS),5,2008,7,
144,Felixton - Sugar Mill (THS),6,2008,21.9,
144,Felixton - Sugar Mill (THS),7,2008,4.6,
144,Felixton - Sugar Mill (THS),8,2008,28.4,
144,Felixton - Sugar Mill (THS),9,2008,107.9,
144,Felixton - Sugar Mill (THS),10,2008,33.4,
144,Felixton - Sugar Mill (THS),11,2008,45.7,
144,Felixton - Sugar Mill (THS),12,2008,92.2,
144,Felixton - Sugar Mill (THS),1,2009,137.8,
144,Felixton - Sugar Mill (THS),2,2009,220.8,
144,Felixton - Sugar Mill (THS),3,2009,33.5,
144,Felixton - Sugar Mill (THS),4,2009,110.9,
144,Felixton - Sugar Mill (THS),5,2009,43.5,
144,Felixton - Sugar Mill (THS),6,2009,39.2,
144,Felixton - Sugar Mill (THS),7,2009,9.5,
144,Felixton - Sugar Mill (THS),8,2009,103.4,
144,Felixton - Sugar Mill (THS),9,2009,49.7,
144,Felixton - Sugar Mill (THS),10,2009,89,
144,Felixton - Sugar Mill (THS),11,2009,130.8,
144,Felixton - Sugar Mill (THS),12,2009,56.9,
144,Felixton - Sugar Mill (THS),1,2010,95.5,
144,Felixton - Sugar Mill (THS),2,2010,117.3,
144,Felixton - Sugar Mill (THS),3,2010,45.6,
144,Felixton - Sugar Mill (THS),4,2010,82,
144,Felixton - Sugar Mill (THS),5,2010,84,
144,Felixton - Sugar Mill (THS),6,2010,3.3,
144,Felixton - Sugar Mill (THS),7,2010,35.8,
144,Felixton - Sugar Mill (THS),8,2010,35.5,
144,Felixton - Sugar Mill (THS),9,2010,26,
144,Felixton - Sugar Mill (THS),10,2010,95.4,
144,Felixton - Sugar Mill (THS),11,2010,106.3,
144,Felixton - Sugar Mill (THS),12,2010,91.8,
144,Felixton - Sugar Mill (THS),1,2011,205.5,
144,Felixton - Sugar Mill (THS),2,2011,58.6,
144,Felixton - Sugar Mill (THS),3,2011,117.9,
144,Felixton - Sugar Mill (THS),4,2011,153.2,
144,Felixton - Sugar Mill (THS),5,2011,44.2,
144,Felixton - Sugar Mill (THS),6,2011,59.4,
144,Felixton - Sugar Mill (THS),7,2011,215.2,
144,Felixton - Sugar Mill (THS),8,2011,78.6,
144,Felixton - Sugar Mill (THS),9,2011,37.8,
144,Felixton - Sugar Mill (THS),10,2011,117.4,
144,Felixton - Sugar Mill (THS),11,2011,163,
144,Felixton - Sugar Mill (THS),12,2011,123.7,
144,Felixton - Sugar Mill (THS),1,2012,51.5,
144,Felixton - Sugar Mill (THS),2,2012,65.4,
144,Felixton - Sugar Mill (THS),3,2012,182.2,
144,Felixton - Sugar Mill (THS),4,2012,50.5,
144,Felixton - Sugar Mill (THS),5,2012,8.4,
144,Felixton - Sugar Mill (THS),6,2012,21.8,
144,Felixton - Sugar Mill (THS),7,2012,11.2,
144,Felixton - Sugar Mill (THS),8,2012,16.6,
144,Felixton - Sugar Mill (THS),9,2012,245.3,
144,Felixton - Sugar Mill (THS),10,2012,160.5,
144,Felixton - Sugar Mill (THS),11,2012,100,
144,Felixton - Sugar Mill (THS),12,2012,82.2,
144,Felixton - Sugar Mill (THS),1,2013,318.4,
144,Felixton - Sugar Mill (THS),2,2013,133.3,
144,Felixton - Sugar Mill (THS),3,2013,97.3,
144,Felixton - Sugar Mill (THS),4,2013,43.2,
144,Felixton - Sugar Mill (THS),5,2013,57.8,
144,Felixton - Sugar Mill (THS),6,2013,33.4,
144,Felixton - Sugar Mill (THS),7,2013,38.6,
144,Felixton - Sugar Mill (THS),8,2013,28.2,
144,Felixton - Sugar Mill (THS),9,2013,79.7,
144,Felixton - Sugar Mill (THS),10,2013,94.3,
144,Felixton - Sugar Mill (THS),11,2013,74.8,
144,Felixton - Sugar Mill (THS),12,2013,82.8,
144,Felixton - Sugar Mill (THS),1,2014,70.2,
144,Felixton - Sugar Mill (THS),2,2014,73.8,
144,Felixton - Sugar Mill (THS),3,2014,161.6,
144,Felixton - Sugar Mill (THS),4,2014,108.7,
144,Felixton - Sugar Mill (THS),5,2014,68.7,
144,Felixton - Sugar Mill (THS),6,2014,9.5,
144,Felixton - Sugar Mill (THS),7,2014,28,
144,Felixton - Sugar Mill (THS),8,2014,19.5,
144,Felixton - Sugar Mill (THS),9,2014,25,
144,Felixton - Sugar Mill (THS),10,2014,78.1,
144,Felixton - Sugar Mill (THS),11,2014,28.7,
144,Felixton - Sugar Mill (THS),12,2014,70.2,
146,Kulu Halt - Honey Farm,1,1957,150.4,
146,Kulu Halt - Honey Farm,2,1957,159.1,
146,Kulu Halt - Honey Farm,3,1957,160.6,
146,Kulu Halt - Honey Farm,4,1957,135.7,
146,Kulu Halt - Honey Farm,5,1957,27.8,
146,Kulu Halt - Honey Farm,6,1957,21.1,
146,Kulu Halt - Honey Farm,7,1957,72.4,
146,Kulu Halt - Honey Farm,8,1957,47.5,
146,Kulu Halt - Honey Farm,9,1957,181.9,
146,Kulu Halt - Honey Farm,10,1957,166,
146,Kulu Halt - Honey Farm,11,1957,92.8,
146,Kulu Halt - Honey Farm,12,1957,103.9,
146,Kulu Halt - Honey Farm,1,1958,344.5,
146,Kulu Halt - Honey Farm,2,1958,109.7,
146,Kulu Halt - Honey Farm,3,1958,38,
146,Kulu Halt - Honey Farm,4,1958,118.6,
146,Kulu Halt - Honey Farm,5,1958,5.6,
146,Kulu Halt - Honey Farm,6,1958,37.1,
146,Kulu Halt - Honey Farm,7,1958,42.4,
146,Kulu Halt - Honey Farm,8,1958,16.5,
146,Kulu Halt - Honey Farm,9,1958,87.9,
146,Kulu Halt - Honey Farm,10,1958,92.2,
146,Kulu Halt - Honey Farm,11,1958,55.5,
146,Kulu Halt - Honey Farm,12,1958,99.8,
146,Kulu Halt - Honey Farm,1,1959,84.2,
146,Kulu Halt - Honey Farm,2,1959,24,
146,Kulu Halt - Honey Farm,3,1959,17.7,
146,Kulu Halt - Honey Farm,4,1959,19.6,
146,Kulu Halt - Honey Farm,5,1959,101.9,
146,Kulu Halt - Honey Farm,6,1959,0,
146,Kulu Halt - Honey Farm,7,1959,9.7,
146,Kulu Halt - Honey Farm,8,1959,120.6,
146,Kulu Halt - Honey Farm,9,1959,65.7,
146,Kulu Halt - Honey Farm,10,1959,124.7,
146,Kulu Halt - Honey Farm,11,1959,84.5,
146,Kulu Halt - Honey Farm,12,1959,126,
146,Kulu Halt - Honey Farm,1,1960,37.1,
146,Kulu Halt - Honey Farm,2,1960,175.2,
146,Kulu Halt - Honey Farm,3,1960,102.9,
146,Kulu Halt - Honey Farm,4,1960,159.1,
146,Kulu Halt - Honey Farm,5,1960,78.7,
146,Kulu Halt - Honey Farm,6,1960,18.5,
146,Kulu Halt - Honey Farm,7,1960,41.1,
146,Kulu Halt - Honey Farm,8,1960,15.2,
146,Kulu Halt - Honey Farm,9,1960,61.1,
146,Kulu Halt - Honey Farm,10,1960,56.1,
146,Kulu Halt - Honey Farm,11,1960,367.5,
146,Kulu Halt - Honey Farm,12,1960,347.4,
146,Kulu Halt - Honey Farm,1,1961,101.8,
146,Kulu Halt - Honey Farm,2,1961,223.3,
146,Kulu Halt - Honey Farm,3,1961,80.3,
146,Kulu Halt - Honey Farm,4,1961,205.7,
146,Kulu Halt - Honey Farm,5,1961,29.8,
146,Kulu Halt - Honey Farm,6,1961,122,
146,Kulu Halt - Honey Farm,7,1961,46.2,
146,Kulu Halt - Honey Farm,8,1961,32.7,
146,Kulu Halt - Honey Farm,9,1961,64.4,
146,Kulu Halt - Honey Farm,10,1961,108.5,
146,Kulu Halt - Honey Farm,11,1961,142,
146,Kulu Halt - Honey Farm,12,1961,59.4,
146,Kulu Halt - Honey Farm,1,1962,97.8,
146,Kulu Halt - Honey Farm,2,1962,36.8,
146,Kulu Halt - Honey Farm,3,1962,133.4,
146,Kulu Halt - Honey Farm,4,1962,99.6,
146,Kulu Halt - Honey Farm,5,1962,55.3,
146,Kulu Halt - Honey Farm,6,1962,0,
146,Kulu Halt - Honey Farm,7,1962,23.1,
146,Kulu Halt - Honey Farm,8,1962,54.2,
146,Kulu Halt - Honey Farm,9,1962,28.3,
146,Kulu Halt - Honey Farm,10,1962,85,
146,Kulu Halt - Honey Farm,11,1962,115.4,
146,Kulu Halt - Honey Farm,12,1962,74,
146,Kulu Halt - Honey Farm,1,1963,166.5,
146,Kulu Halt - Honey Farm,2,1963,98.1,
146,Kulu Halt - Honey Farm,3,1963,204.3,
146,Kulu Halt - Honey Farm,4,1963,109.2,
146,Kulu Halt - Honey Farm,5,1963,0,
146,Kulu Halt - Honey Farm,6,1963,231,
146,Kulu Halt - Honey Farm,7,1963,387.2,
146,Kulu Halt - Honey Farm,8,1963,0,
146,Kulu Halt - Honey Farm,9,1963,1.5,
146,Kulu Halt - Honey Farm,10,1963,90.4,
146,Kulu Halt - Honey Farm,11,1963,135.1,
146,Kulu Halt - Honey Farm,12,1963,101.8,
146,Kulu Halt - Honey Farm,1,1964,164.6,
146,Kulu Halt - Honey Farm,2,1964,59.5,
146,Kulu Halt - Honey Farm,3,1964,84.8,
146,Kulu Halt - Honey Farm,4,1964,100.1,
146,Kulu Halt - Honey Farm,5,1964,9.7,
146,Kulu Halt - Honey Farm,6,1964,23.1,
146,Kulu Halt - Honey Farm,7,1964,69.9,
146,Kulu Halt - Honey Farm,8,1964,28.5,
146,Kulu Halt - Honey Farm,9,1964,19.1,
146,Kulu Halt - Honey Farm,10,1964,147.8,
146,Kulu Halt - Honey Farm,11,1964,86.9,
146,Kulu Halt - Honey Farm,12,1964,82.1,
146,Kulu Halt - Honey Farm,1,1965,41.9,
146,Kulu Halt - Honey Farm,2,1965,39.8,
146,Kulu Halt - Honey Farm,3,1965,33.9,
146,Kulu Halt - Honey Farm,4,1965,39.4,
146,Kulu Halt - Honey Farm,5,1965,52.6,
146,Kulu Halt - Honey Farm,6,1965,92.3,
146,Kulu Halt - Honey Farm,7,1965,23.2,
146,Kulu Halt - Honey Farm,8,1965,89.2,
146,Kulu Halt - Honey Farm,9,1965,82.3,
146,Kulu Halt - Honey Farm,10,1965,189.8,
146,Kulu Halt - Honey Farm,11,1965,84.2,
146,Kulu Halt - Honey Farm,12,1965,37.4,
146,Kulu Halt - Honey Farm,1,1966,229,
146,Kulu Halt - Honey Farm,2,1966,77,
146,Kulu Halt - Honey Farm,3,1966,16,
146,Kulu Halt - Honey Farm,4,1966,50.3,
146,Kulu Halt - Honey Farm,5,1966,22,
146,Kulu Halt - Honey Farm,6,1966,21,
146,Kulu Halt - Honey Farm,7,1966,7,
146,Kulu Halt - Honey Farm,8,1966,88,
146,Kulu Halt - Honey Farm,9,1966,54,
146,Kulu Halt - Honey Farm,10,1966,56,
146,Kulu Halt - Honey Farm,11,1966,54,
146,Kulu Halt - Honey Farm,12,1966,54,
146,Kulu Halt - Honey Farm,1,1967,72,
146,Kulu Halt - Honey Farm,2,1967,93,
146,Kulu Halt - Honey Farm,3,1967,147,
146,Kulu Halt - Honey Farm,4,1967,313,
146,Kulu Halt - Honey Farm,5,1967,18.5,
146,Kulu Halt - Honey Farm,6,1967,4,
146,Kulu Halt - Honey Farm,7,1967,77.5,
146,Kulu Halt - Honey Farm,8,1967,32,
146,Kulu Halt - Honey Farm,9,1967,4,
146,Kulu Halt - Honey Farm,10,1967,7,
146,Kulu Halt - Honey Farm,11,1967,65,
146,Kulu Halt - Honey Farm,12,1967,47,
146,Kulu Halt - Honey Farm,1,1968,64.8,
146,Kulu Halt - Honey Farm,2,1968,188,
146,Kulu Halt - Honey Farm,3,1968,111,
146,Kulu Halt - Honey Farm,4,1968,17,
146,Kulu Halt - Honey Farm,5,1968,13.9,
146,Kulu Halt - Honey Farm,6,1968,56,
146,Kulu Halt - Honey Farm,7,1968,27,
146,Kulu Halt - Honey Farm,8,1968,63,
146,Kulu Halt - Honey Farm,9,1968,48,
146,Kulu Halt - Honey Farm,10,1968,105,
146,Kulu Halt - Honey Farm,11,1968,111,
146,Kulu Halt - Honey Farm,12,1968,100,
146,Kulu Halt - Honey Farm,1,1969,23,
146,Kulu Halt - Honey Farm,2,1969,26,
146,Kulu Halt - Honey Farm,3,1969,410,
146,Kulu Halt - Honey Farm,4,1969,80,
146,Kulu Halt - Honey Farm,5,1969,100,
146,Kulu Halt - Honey Farm,6,1969,37,
146,Kulu Halt - Honey Farm,7,1969,23,
146,Kulu Halt - Honey Farm,8,1969,0.3,
146,Kulu Halt - Honey Farm,9,1969,103,
146,Kulu Halt - Honey Farm,10,1969,152,
146,Kulu Halt - Honey Farm,11,1969,97.3,
146,Kulu Halt - Honey Farm,12,1969,58,
146,Kulu Halt - Honey Farm,1,1970,131,
146,Kulu Halt - Honey Farm,2,1970,93.3,
146,Kulu Halt - Honey Farm,3,1970,87.4,
146,Kulu Halt - Honey Farm,4,1970,54.4,
146,Kulu Halt - Honey Farm,5,1970,113,
146,Kulu Halt - Honey Farm,6,1970,22.3,
146,Kulu Halt - Honey Farm,7,1970,11.1,
146,Kulu Halt - Honey Farm,8,1970,11.2,
146,Kulu Halt - Honey Farm,9,1970,62,
146,Kulu Halt - Honey Farm,10,1970,187,
146,Kulu Halt - Honey Farm,11,1970,104,
146,Kulu Halt - Honey Farm,12,1970,38,
146,Kulu Halt - Honey Farm,1,1971,131,
146,Kulu Halt - Honey Farm,2,1971,120,
146,Kulu Halt - Honey Farm,3,1971,145,
146,Kulu Halt - Honey Farm,4,1971,108,
146,Kulu Halt - Honey Farm,5,1971,431.5,
146,Kulu Halt - Honey Farm,6,1971,7.5,
146,Kulu Halt - Honey Farm,7,1971,142.5,
146,Kulu Halt - Honey Farm,8,1971,23,
146,Kulu Halt - Honey Farm,9,1971,81,
146,Kulu Halt - Honey Farm,10,1971,144.6,
146,Kulu Halt - Honey Farm,11,1971,54.3,
146,Kulu Halt - Honey Farm,12,1971,108,
146,Kulu Halt - Honey Farm,1,1972,143.2,
146,Kulu Halt - Honey Farm,2,1972,388.4,
146,Kulu Halt - Honey Farm,3,1972,75.9,
146,Kulu Halt - Honey Farm,4,1972,52.8,
146,Kulu Halt - Honey Farm,5,1972,104.3,
146,Kulu Halt - Honey Farm,6,1972,40.5,
146,Kulu Halt - Honey Farm,7,1972,18.2,
146,Kulu Halt - Honey Farm,8,1972,18.5,
146,Kulu Halt - Honey Farm,9,1972,11.5,
146,Kulu Halt - Honey Farm,10,1972,52.5,
146,Kulu Halt - Honey Farm,11,1972,102.2,
146,Kulu Halt - Honey Farm,12,1972,90.7,
146,Kulu Halt - Honey Farm,1,1973,83.1,
146,Kulu Halt - Honey Farm,2,1973,100.9,
146,Kulu Halt - Honey Farm,3,1973,86.3,
146,Kulu Halt - Honey Farm,4,1973,89,
146,Kulu Halt - Honey Farm,5,1973,49.2,
146,Kulu Halt - Honey Farm,6,1973,3,
146,Kulu Halt - Honey Farm,7,1973,31.7,
146,Kulu Halt - Honey Farm,8,1973,189.7,
146,Kulu Halt - Honey Farm,9,1973,210.1,
146,Kulu Halt - Honey Farm,10,1973,45.4,
146,Kulu Halt - Honey Farm,11,1973,127.7,
146,Kulu Halt - Honey Farm,12,1973,99.2,
146,Kulu Halt - Honey Farm,1,1974,164.4,
146,Kulu Halt - Honey Farm,2,1974,67.4,
146,Kulu Halt - Honey Farm,3,1974,69.6,
146,Kulu Halt - Honey Farm,4,1974,41.3,
146,Kulu Halt - Honey Farm,5,1974,99.3,
146,Kulu Halt - Honey Farm,6,1974,55.9,
146,Kulu Halt - Honey Farm,7,1974,31,
146,Kulu Halt - Honey Farm,8,1974,20.3,
146,Kulu Halt - Honey Farm,9,1974,10.9,
146,Kulu Halt - Honey Farm,10,1974,37.6,
146,Kulu Halt - Honey Farm,11,1974,131.2,
146,Kulu Halt - Honey Farm,12,1974,80.3,
146,Kulu Halt - Honey Farm,1,1975,178,
146,Kulu Halt - Honey Farm,2,1975,282.4,
146,Kulu Halt - Honey Farm,3,1975,106.1,
146,Kulu Halt - Honey Farm,4,1975,48.2,
146,Kulu Halt - Honey Farm,5,1975,63.5,
146,Kulu Halt - Honey Farm,6,1975,2.4,
146,Kulu Halt - Honey Farm,7,1975,41.5,
146,Kulu Halt - Honey Farm,8,1975,39.6,
146,Kulu Halt - Honey Farm,9,1975,192.6,
146,Kulu Halt - Honey Farm,10,1975,74.2,
146,Kulu Halt - Honey Farm,11,1975,84.3,
146,Kulu Halt - Honey Farm,12,1975,128.7,
146,Kulu Halt - Honey Farm,1,1976,250.1,
146,Kulu Halt - Honey Farm,2,1976,87.4,
146,Kulu Halt - Honey Farm,3,1976,338.1,
146,Kulu Halt - Honey Farm,4,1976,128.5,
146,Kulu Halt - Honey Farm,5,1976,78.4,
146,Kulu Halt - Honey Farm,6,1976,4.8,
146,Kulu Halt - Honey Farm,7,1976,49.7,
146,Kulu Halt - Honey Farm,8,1976,40.4,
146,Kulu Halt - Honey Farm,9,1976,27,
146,Kulu Halt - Honey Farm,10,1976,109.3,
146,Kulu Halt - Honey Farm,11,1976,113.9,
146,Kulu Halt - Honey Farm,12,1976,165.9,
146,Kulu Halt - Honey Farm,1,1977,86.9,
146,Kulu Halt - Honey Farm,2,1977,471,
146,Kulu Halt - Honey Farm,3,1977,159.4,
146,Kulu Halt - Honey Farm,4,1977,31.2,
146,Kulu Halt - Honey Farm,5,1977,14.7,
146,Kulu Halt - Honey Farm,6,1977,8.6,
146,Kulu Halt - Honey Farm,7,1977,30.4,
146,Kulu Halt - Honey Farm,8,1977,52.7,
146,Kulu Halt - Honey Farm,9,1977,69.9,
146,Kulu Halt - Honey Farm,10,1977,62.6,
146,Kulu Halt - Honey Farm,11,1977,83.6,
146,Kulu Halt - Honey Farm,12,1977,109.9,
146,Kulu Halt - Honey Farm,1,1978,231.6,
146,Kulu Halt - Honey Farm,2,1978,120.7,
146,Kulu Halt - Honey Farm,3,1978,65.1,
146,Kulu Halt - Honey Farm,4,1978,190.5,
146,Kulu Halt - Honey Farm,5,1978,29.9,
146,Kulu Halt - Honey Farm,6,1978,47.5,
146,Kulu Halt - Honey Farm,7,1978,106.2,
146,Kulu Halt - Honey Farm,8,1978,65.1,
146,Kulu Halt - Honey Farm,9,1978,43.6,
146,Kulu Halt - Honey Farm,10,1978,147.7,
146,Kulu Halt - Honey Farm,11,1978,92.9,
146,Kulu Halt - Honey Farm,12,1978,0,
146,Kulu Halt - Honey Farm,1,1979,89.7,
146,Kulu Halt - Honey Farm,2,1979,58,
146,Kulu Halt - Honey Farm,3,1979,48.7,
146,Kulu Halt - Honey Farm,4,1979,65.4,
146,Kulu Halt - Honey Farm,5,1979,99.1,
146,Kulu Halt - Honey Farm,6,1979,38.7,
146,Kulu Halt - Honey Farm,7,1979,22.2,
146,Kulu Halt - Honey Farm,8,1979,37.2,
146,Kulu Halt - Honey Farm,9,1979,93.5,
146,Kulu Halt - Honey Farm,10,1979,56,
146,Kulu Halt - Honey Farm,11,1979,95.2,
146,Kulu Halt - Honey Farm,12,1979,104,
146,Kulu Halt - Honey Farm,1,1980,79.4,
146,Kulu Halt - Honey Farm,2,1980,64.7,
146,Kulu Halt - Honey Farm,3,1980,35.8,
146,Kulu Halt - Honey Farm,4,1980,47.5,
146,Kulu Halt - Honey Farm,5,1980,24.5,
146,Kulu Halt - Honey Farm,6,1980,28.5,
146,Kulu Halt - Honey Farm,7,1980,6.5,
146,Kulu Halt - Honey Farm,8,1980,21,
146,Kulu Halt - Honey Farm,9,1980,149.3,
146,Kulu Halt - Honey Farm,10,1980,22.5,
146,Kulu Halt - Honey Farm,11,1980,0,
146,Kulu Halt - Honey Farm,12,1980,31,
146,Kulu Halt - Honey Farm,1,1981,198.7,
146,Kulu Halt - Honey Farm,2,1981,55.4,
146,Kulu Halt - Honey Farm,3,1981,48.5,
146,Kulu Halt - Honey Farm,4,1981,94,
146,Kulu Halt - Honey Farm,5,1981,222.7,
146,Kulu Halt - Honey Farm,6,1981,96,
146,Kulu Halt - Honey Farm,7,1981,12,
146,Kulu Halt - Honey Farm,8,1981,74.5,
146,Kulu Halt - Honey Farm,9,1981,112.5,
146,Kulu Halt - Honey Farm,10,1981,113.5,
146,Kulu Halt - Honey Farm,11,1981,131.5,
146,Kulu Halt - Honey Farm,12,1981,34,
146,Kulu Halt - Honey Farm,1,1982,108.5,
146,Kulu Halt - Honey Farm,2,1982,66.5,
146,Kulu Halt - Honey Farm,3,1982,117,
146,Kulu Halt - Honey Farm,4,1982,83.1,
146,Kulu Halt - Honey Farm,5,1982,36,
146,Kulu Halt - Honey Farm,6,1982,4.5,
146,Kulu Halt - Honey Farm,7,1982,18.5,
146,Kulu Halt - Honey Farm,8,1982,5,
146,Kulu Halt - Honey Farm,9,1982,44.5,
146,Kulu Halt - Honey Farm,10,1982,104.5,
146,Kulu Halt - Honey Farm,11,1982,70,
146,Kulu Halt - Honey Farm,12,1982,31.5,
146,Kulu Halt - Honey Farm,1,1983,63,
146,Kulu Halt - Honey Farm,2,1983,54,
146,Kulu Halt - Honey Farm,3,1983,31,
146,Kulu Halt - Honey Farm,4,1983,13.5,
146,Kulu Halt - Honey Farm,5,1983,33.5,
146,Kulu Halt - Honey Farm,6,1983,28.5,
146,Kulu Halt - Honey Farm,7,1983,69,
146,Kulu Halt - Honey Farm,8,1983,112.5,
146,Kulu Halt - Honey Farm,9,1983,35.5,
146,Kulu Halt - Honey Farm,10,1983,107.5,
146,Kulu Halt - Honey Farm,11,1983,197,
146,Kulu Halt - Honey Farm,12,1983,77.7,
146,Kulu Halt - Honey Farm,1,1984,291.4,
146,Kulu Halt - Honey Farm,2,1984,316.1,
146,Kulu Halt - Honey Farm,3,1984,104.9,
146,Kulu Halt - Honey Farm,4,1984,119.2,
146,Kulu Halt - Honey Farm,5,1984,29,
146,Kulu Halt - Honey Farm,6,1984,71.4,
146,Kulu Halt - Honey Farm,7,1984,132.4,
146,Kulu Halt - Honey Farm,8,1984,65.2,
146,Kulu Halt - Honey Farm,9,1984,12.5,
146,Kulu Halt - Honey Farm,10,1984,81.8,
